AA,0,corp,TGLV;YG5M;UDLA;B3RX;EKRT;ZACY;42GN;3OVJ;UWMY;9D1K;FN6X;ASWX;ER0H;IKGM;1ADH;PIDT;QN8Y;NONB;M848;E0NE;E0NE;1QMT;358I;4LKE;5JAL;6NI8;8QMN;CJ58;F99D;IHLF;JF6D;Q4F9;SIST;U94O;UFIY;UKX4;Y5L0;WY1B;AEJF;BTQ1;FZMT;CNQ3
AA,0,pc,D8UQ;6M6Z;XXCZ;8QMN;CNQ3
AA,0,company,EKRT;ZACY;ULJ1;3M14;42GN;GG0S;1QMT;358I;4LKE;5JAL;6NI8;8QMN;CJ58;F99D;IHLF;JF6D;Q4F9;SIST;U94O;UFIY;UKX4;X1EL;Y5L0;WY1B;AEJF;BTQ1;EZNQ;FZMT
AA,0,loan,EKRT
AA,0,trustco,ZACY
AA,0,trustee,ZACY
AA,0,trust,ZACY;1DGT
AA,0,ltee,876U;FQJ9;TY0S;ULJ1;GG0S;FN6X;GM04;Y485;ASWX;EBYQ;ER0H;1ADH;PIDT;QN8Y;UDLA;64XG;NONB;UG3Z;6M6Z;AOS4;G7H0;XXCZ
AA,0,caisse,876U;Y485;EBYQ
AA,0,limitee,876U;FQJ9;TY0S;ULJ1;GG0S;FN6X;G9PJ;GM04;Y485;ASWX;EBYQ;ER0H;KAM9;64XG
AA,0,credit,876U;Y485;EBYQ
AA,0,union,876U;Y485;EBYQ
AA,0,populaire,876U;Y485;EBYQ
AA,0,condominium,8M03;LV28;GTBR
AA,0,partnership,T0CV;G9PJ;OPRT;1E9M;SYPT;BVJ0;BVJ0;CQMY;MRSY;ARON;X0MP;YJZ3;52U0;ZD39
AA,0,incorporated,TY0S;ULJ1;GG0S;9D1K;FN6X;GM04;ASWX;ER0H;IKGM;1QMT;358I;4LKE;5JAL;6NI8;8QMN;CJ58;F99D;IHLF;JF6D;Q4F9;SIST;U94O;UFIY;UKX4;Y5L0;WY1B;AEJF;BTQ1;FZMT
AA,0,by,ULJ1;GG0S;5AX8;LGWG
AA,0,guarantee,ULJ1;GG0S;5AX8;7IYW;QR25
AA,0,society,Y80K
AA,0,association,Y80K;FZMT
AA,0,communautaire,3M14
AA,0,cic,3M14
AA,0,sic,3M14
AA,0,interest,3M14
AA,0,interet,3M14
AA,0,community,3M14
AA,0,societe,3M14;G9PJ;OPRT;4M62;IDBS;O786
AA,0,d,3M14
AA,0,ulc,42GN;KMFX
AA,0,trustees,5ONY
AA,0,fiduciaires,5ONY
AA,0,manitoba,5ONY
AA,0,incorporee,9D1K;FN6X;GM04;ASWX;ER0H;IKGM
AA,0,a,G9PJ;ZRPO;F2ZF;93WZ;E1VK;GL07;TG3X;U3QQ;GJL1
AA,0,responabilite,G9PJ
AA,0,pool,GM04
AA,0,parish,HBCT
AA,0,catholic,HBCT
AA,0,paroisse,HBCT
AA,0,catholique,HBCT
AA,0,ukrainienne,HBCT
AA,0,ukrainian,HBCT
AA,0,commandite,OPRT;CQMY
AA,0,en,OPRT;TDD5;VFIU;CQMY
AA,0,sarf,UDLA
AA,0,pret,4M62
AA,0,compagnie,4M62;IDBS
AA,0,de,4M62;IDBS
AA,0,fiduciaire,IDBS
AA,0,fiducie,IDBS
AA,0,cer,QNSC
AA,0,cooperation,QB2W
AA,0,cooperatif,QB2W
AA,0,sec,RQIC;7MNN
AA,0,senc,YRUJ;ATQY
AA,0,giu,2FED
AA,0,egiu,3OW3
AA,0,tp,9D9U;VPFY
AA,0,jtd,KP34;HEXO
AA,0,dd,LUMA;1OR3
AA,0,kd,MF7P;XH7Z;OPDJ
AA,0,jdoo,OQWO
AA,0,doo,OQWO;KHAB;KBKD
AA,0,ivs,5QS7
AA,0,i,7WRN;1TN0
AA,0,p,9KSX;33IP;KZ3R;GJL1
AA,0,selskab,FW7S;UA1O
AA,0,smba,GULL
AA,0,aps,H8VP
AA,0,k,NUL8;OL20
AA,0,amba,PZ6Y
AA,0,eøfg,TB2C;DRPL
AA,0,fmba,WU7R
AA,0,fie,3UPJ
AA,0,hu,6I0P
AA,0,ku,8ZQE
AA,0,as,9LJA;VJBO;YI42;W2SQ
AA,0,tu,I1UP;RJYT
AA,0,au,J34T
AA,0,ou,JC0Y;R9GT
AA,0,emhu,LA47
AA,0,uu,LVEQ
AA,0,mtu,PRTB
AA,0,tuh,VSEV
AA,0,vvag,13AV
AA,0,mbb,2YZO
AA,0,partg,2YZO;8CM0
AA,0,ug,63KS
AA,0,ek,OL20;C61P
AA,0,ev,QZ3L;32HC
AA,0,eg,US8E;IF49
AA,0,eeig,7U4R;363J;BGPJ;YB0U;RLJO;U6R9
AA,0,ptc,TKPE
AA,0,plc,UUYB;VYAX;JOX1;C061;C061;6M6Z;AOS4;G7H0;XXCZ;JB25;MVII;B6ES
AA,0,ee,54AL
AA,0,epe,H6OR
AA,0,sp,HKVP;P418;O7XB
AA,0,other,JYKN
AA,0,pl,L6IY
AA,0,slp,L8D6;21F4;JB2M
AA,0,jv,MCWR
AA,0,ike,QCA0
AA,0,clf,QSYQ
AA,0,jso,VKSR
AA,0,fdn,9XFK
AA,0,unltd,N3VO;UDG6
AA,0,ultd,N3VO;UDG6;4LEA
AA,0,有限公司,254M;EPG7;S2E3
AA,0,無限公司,N3VO;UDG6
AA,0,nyrt,8UEG
AA,0,zrt,BKUX
AA,0,rt,EO9F
AA,0,kht,HTJD
AA,0,kkt,J6MO
AA,0,kft,P9F2
AA,0,bt,S3DA
AA,0,kbe,TSVO
AA,0,hsz,X0SX
AA,0,tksz,X0SX
AA,0,oba,Y64R
AA,0,slhf,2OJP
AA,0,slf,8T79
AA,0,hf,E4KB
AA,0,ehf,M8SS
AA,0,icav,2GV9
AA,0,dac,5AX8;LGWG
AA,0,–,5AX8;LGWG
AA,0,clg,C58S
AA,0,uc,FF1D;KMFX;URQH
AA,0,pulc,FF1D
AA,0,shares,LGWG
AA,0,puc,URQH
AA,0,i&ps,ZJS8
AA,0,cga,5AX8;LGWG
AA,0,ctr,C58S
AA,0,cn,FF1D;KMFX;URQH
AA,0,teo,LMIM;MNQ7
AA,0,cti,LZIC
AA,0,cpt,VYAX
AA,0,ss,135L
AA,0,el,2SZI
AA,0,ed,5ODO
AA,0,ge,634M
AA,0,fi,70X0;S0Z5
AA,0,rs,8GU1
AA,0,sg,9KGS
AA,0,sl,BL52;DP3Q
AA,0,cf,DCRK
AA,0,at,DSSD
AA,0,rc,K021;UNA9;UNA9;UNA9
AA,0,ll,KCHO
AA,0,ei,KCSG;2IGL
AA,0,di,LHBB
AA,0,oc,NDEW
AA,0,sr,OV32
AA,0,sn,T2X1
AA,0,sm,VA1V
AA,0,cm,VDRB
AA,0,sd,VUPE;QG9Y
AA,0,ma,W9SC
AA,0,cz,X62Z
AA,0,ep,ZG6S;ZFFA
AA,0,sv,ZZOG
AA,0,l,33IP;IHLF
AA,0,arl,SQXV
AA,0,ks,1IPK;M9IQ
AA,0,ps,3LCY;6JDN
AA,0,ik,BS22
AA,0,sia,ES2D
AA,0,reg,1DGT
AA,0,egen,IF49
AA,0,eb,13T9
AA,0,vi,4ZF3
AA,0,ekb,5BY2
AA,0,apb,5CIE
AA,0,ab,81KA;XJHM
AA,0,rb,A2GC
AA,0,ii,A338;DUGD
AA,0,uab,BPLS
AA,0,tub,DLCX
AA,0,lpra,E4HU
AA,0,tr,F2TQ
AA,0,lf,HGMH
AA,0,bn,HJ1Y
AA,0,bi,K4GR
AA,0,vs,KWBA
AA,0,ko,LUGM
AA,0,kb,LUOA;CX05
AA,0,pdb,NVPY
AA,0,per,Q4A3;W6A7
AA,0,etbg,QRXD
AA,0,crc,SFK9
AA,0,mb,SFYA;381R
AA,0,zub,UHNL
AA,0,cb,WQRG
AA,0,pp,X8J8
AA,0,si,YRXK
AA,0,assep,2S2U
AA,0,am,5DWL
AA,0,secs,63P9
AA,0,aa,68J6
AA,0,seca,81G5
AA,0,sepcav,9C91
AA,0,sicaf,BEAN
AA,0,aam,BKAB
AA,0,sarl,DVXS;1BL5;3EKS
AA,0,oth,JIWD
AA,0,sci,SQ1A
AA,0,secsp,U8KA
AA,0,sicav,UDY2
AA,0,fon,V19Y
AA,0,pt,AOS4;G7H0
AA,0,f,JWWT
AA,0,ste,O786
AA,0,cv,CODH
AA,0,owm,DEO1
AA,0,io,EZQW
AA,0,rp,EZQW
AA,0,vve,GNXT
AA,0,cooperatie,NFFH
AA,0,ans,326Y
AA,0,kf,3L58
AA,0,nuf,4ZRR
AA,0,sf,50TD;AZTO
AA,0,fkf,5ZTZ
AA,0,bbl,9DI1
AA,0,da,CF5L
AA,0,enk,EXD7
AA,0,asa,IQGE
AA,0,brl,O0EU
AA,0,ba,Q0Q1
AA,0,iks,YTMC
AA,0,pvt,4XMS
AA,0,smc,88OX
AA,0,unlimited,LH0Q
AA,0,spp,3BJG
AA,0,sj,629I
AA,0,spk,BSJT
AA,0,oo,O7XB
AA,0,z,O7XB
AA,0,ska,OMX0
AA,0,ofe,QUX1
AA,0,tuw,WNX1
AA,0,kda,149O
AA,0,ad,DTIU
AA,0,siz,JCK1
AA,0,ong,5NCK
AA,0,pfi,AI01
AA,0,ra,CUGP
AA,0,pfa,FJQ8
AA,0,af,TH8A
AA,0,дп,88TX
AA,0,пр,9O67
AA,0,јп,DEF6
AA,0,доо,KIU5
AA,0,од,ZPOY
AA,0,pte,LWXI
AA,0,csd,189Q;NC88;UCTO
AA,0,specorgjednotka,189Q
AA,0,jednotzelspravuradu,1GLU
AA,0,zahranicosoba,1K73;E9SH
AA,0,pravnicka,1K73
AA,0,spol,2EEG;5J5Y;D18J;KB52;QCJ9;VSZS
AA,0,akc,2EEG
AA,0,zastuporginych,5AM3
AA,0,statov,5AM3
AA,0,ver,5J5Y
AA,0,obch,5J5Y
AA,0,shr,5Z8W;6R72;93WZ;TG3X
AA,0,rolnik,5Z8W;6R72;93WZ;TG3X
AA,0,v,5Z8W;93WZ;FDVU;MSGT;MY1S;SPIE;WQCR
AA,0,or,5Z8W;93WZ;MSGT;MY1S;SPIE;WQCR
AA,0,zastupzahrpravosoby,7QSE
AA,0,jedzboru,8KHD
AA,0,zel,8KHD
AA,0,ochrany,8KHD
AA,0,druzstevny,8RE3
AA,0,podnik,8RE3;J8DW;JKC5;P6XJ;YB59
AA,0,pol,8RE3
AA,0,hn,8UE6
AA,0,orgjednpolstrany,8UE6
AA,0,social,90YN
AA,0,zdravpoistovna,90YN
AA,0,ziv,93WZ;TG3X
AA,0,slobpovolanie,95MS;MSGT
AA,0,fo,95MS;FDVU;MSGT;N5MX
AA,0,polnohospodardruzstvo,9L9V
AA,0,jednstatzeltechins,AGSR
AA,0,zavod,BKEB;MY1S
AA,0,poistovne,BKEB
AA,0,oblast,BKEB
AA,0,zivnostnik,C4PZ;SPIE
AA,0,stathosporgriadokr,CS8B
AA,0,jednoducha,D18J
AA,0,akcie,D18J;QCJ9
AA,0,na,D18J;QCJ9
AA,0,medzinar,E1VK
AA,0,org,E1VK;J8DW;NC88;DP2E;DP2E;DP2E
AA,0,zdruz,E1VK;SIRY
AA,0,fyzicka,E9SH
AA,0,orgjednotka,ER02
AA,0,zdruzenia,ER02
AA,0,zaujorgdruz,F560
AA,0,spolocna,F560
AA,0,rdis,FDVU
AA,0,ine,FMUC
AA,0,skoly,FMUC
AA,0,pracvysokej,FMUC
AA,0,ucelova,FQRE;NC88
AA,0,zahr,FQRE;J8DW
AA,0,obchorg,FQRE
AA,0,poistovna,GL07;KZ3R
AA,0,banka,HZI2;U3QQ
AA,0,statpenazustav,HZI2
AA,0,dochodpoist,ISCZ
AA,0,doplnkova,ISCZ
AA,0,osoby,J8DW
AA,0,zlozka,J8DW
AA,0,alebo,JKC5;P6XJ
AA,0,hospzar,JKC5;P6XJ
AA,0,kom,KB52;QCJ9
AA,0,zdruzmedzinarobchodu,KVQU
AA,0,obec,L9WT
AA,0,murad,L9WT
AA,0,mesto,L9WT
AA,0,odstepny,MY1S
AA,0,samostatne,N5MX
AA,0,podnikajuca,N5MX
AA,0,prisporg,N7I1
AA,0,orgzlozka,N7I1
AA,0,pobocka,N9QW
AA,0,statpenazust,N9QW
AA,0,jedn,NC88
AA,0,prevadzkaren,R9GT
AA,0,samost,R9GT
AA,0,pravosob,SIRY
AA,0,zaujm,SIRY
AA,0,slpovolanie,SQ4I;WQCR
AA,0,ziva,SQ4I;WQCR
AA,0,nbs,STUP
AA,0,orgdruzstiev,SUH3
AA,0,zaujmova,SUH3
AA,0,svojpomocpolndruzstvo,T0KQ
AA,0,ina,TAV3
AA,0,orgverejnej,TAV3
AA,0,spravy,TAV3
AA,0,oblorgjednotka,UCTO
AA,0,europzoskupuzemspol,VATN
AA,0,neziskorgposkytvseobprospsluzby,VRJP
AA,0,infstrediska,VSC1
AA,0,zahrkul,VSC1
AA,0,r,VSZS
AA,0,pzo,Y45Q
AA,0,zahrmajuc,YB59
AA,0,verejnopravinstitucia,YF99
AA,0,europzoskuphospzaujm,YVE8
AA,0,zdruzfyzosob,YVWB
AA,0,zaujmove,YVWB
AA,0,spolocenstva,ZG2I
AA,0,vlastnikov,ZG2I
AA,0,dno,SD81
AA,0,kdd,WZ78
AA,0,cc,4YUU
AA,0,npc,J7L0
AA,0,soc,R155;CQMY;MRSY;TL87;W6A7;CQMY;MRSY;TL87;W6A7
AA,0,srll,1G29
AA,0,sll,1G29
AA,0,scoop,1QU8
AA,0,scp,1ZHJ
AA,0,srcp,1ZHJ
AA,0,sii,7U8O
AA,0,slne,956I
AA,0,mps,A97B
AA,0,sap,AJ9U
AA,0,scr,AXS5;DDES
AA,0,scoopp,B0V5
AA,0,aeie,BI3B
AA,0,pyme,DDES;XYGP
AA,0,fiamm,FCJF
AA,0,fp,FH4R
AA,0,scom,GJL1
AA,0,scom:pap,GJTL
AA,0,aie,I2WU
AA,0,sgr,IAS6
AA,0,erl,IT6N
AA,0,srlp,JB2M
AA,0,fcr,JTV5;XYGP
AA,0,iic,K0RI
AA,0,fii,QMUM
AA,0,sal,R2L8
AA,0,src,S6X7
AA,0,c,TDD5
AA,0,com,TDD5;TL87;TL87;W6A7
AA,0,fim,UJ35
AA,0,scomp,VFIU
AA,0,tsf,2UAX
AA,0,hb,BEAY
AA,0,bab,BYQJ
AA,0,for,C61P
AA,0,sb,G04R
AA,0,fof,M0Y0
AA,0,ofb,O1QI
AA,0,fab,OJ9I
AA,0,khf,PDQ0
AA,0,egts,RYFP
AA,0,brf,SSOM
AA,0,gen,1BL5
AA,0,ausl,1BL5;2WFG;JB25
AA,0,botschaft,1RKS
AA,0,gesellsch,2B81
AA,0,einfache,2B81
AA,0,rechtsform,2WFG
AA,0,bund,2XJA;BF9N
AA,0,inst,7MNN;7MNN;7MNN
AA,0,recht,7MNN
AA,0,off,7MNN;BF9N;E0NE;HX77;L5DU;M848;VPRH
AA,0,einzelfirma,AZA0
AA,0,unt,BF9N;HX77;L5DU;M848;R9TC;VPRH
AA,0,kommanditgesellsch,CQMY
AA,0,organisation,DP2E
AA,0,int,DP2E
AA,0,rechtl,E0NE
AA,0,korp,E0NE;M848
AA,0,kanton,FFTN;HX77
AA,0,gemeinde,GP8M;L5DU
AA,0,prokura,KJ9Q
AA,0,kollektivgesellsch,MRSY
AA,0,aus,R9TC
AA,0,kommandit,TL87;W6A7
AA,0,kapitalanlagen,TL87
AA,0,hr,UNA9
AA,0,zweig,UNA9
AA,0,bezirk,VPRH;YRGM
AA,0,foreign,1BL5;2WFG;JB25;R9TC
AA,0,ltdco,1BL5
AA,0,embassy,1RKS
AA,0,simple,2B81
AA,0,legal,2WFG
AA,0,nature,2WFG;2WFG
AA,0,federal,2XJA
AA,0,administration,2XJA;FFTN;GP8M;YRGM
AA,0,pub,7MNN;BF9N;HX77;L5DU;M848;VPRH
AA,0,individually,AZA0
AA,0,owned,AZA0
AA,0,fed,BF9N
AA,0,publ,BF9N;HX77;L5DU;M848;VPRH
AA,0,internat,DP2E
AA,0,public,E0NE;7MNN;E0NE
AA,0,cantonal,FFTN
AA,0,local,GP8M
AA,0,cant,HX77
AA,0,att,KJ9Q
AA,0,power,KJ9Q
AA,0,loc,L5DU
AA,0,general,MRSY
AA,0,undivided,OBFU
AA,0,enterprise,R9TC
AA,0,part,TL87
AA,0,coll,TL87
AA,0,invest,TL87
AA,0,branch,UNA9
AA,0,distr,VPRH
AA,0,district,YRGM;VPRH;YRGM
AA,0,etranger,1BL5
AA,0,ambassade,1RKS
AA,0,etran,2WFG;JB25
AA,0,jur,2WFG
AA,0,confederation,2XJA
AA,0,droit,7MNN;E0NE
AA,0,raison,AZA0
AA,0,individuelle,AZA0
AA,0,federale,BF9N;BF9N
AA,0,internationales,DP2E
AA,0,canton,FFTN
AA,0,commune,GP8M
AA,0,cantonale,HX77;HX77
AA,0,sadom,JB25
AA,0,procuration,KJ9Q
AA,0,communale,L5DU
AA,0,corpor,M848
AA,0,collectif,MRSY
AA,0,nom,MRSY
AA,0,indivisions,OBFU
AA,0,etrangere,R9TC
AA,0,investissement,TL87
AA,0,succ,UNA9;UNA9
AA,0,action,W6A7
AA,0,comm,W6A7
AA,0,estero,1BL5;JB25
AA,0,sagl,1BL5;3EKS
AA,0,ambasciate,1RKS
AA,0,estera,2WFG
AA,0,natura,2WFG
AA,0,guiri,2WFG
AA,0,confederazione,2XJA
AA,0,pubblico,7MNN
AA,0,dir,7MNN
AA,0,ist,7MNN
AA,0,individuale,AZA0
AA,0,ragione,AZA0
AA,0,imp,BF9N;HX77;L5DU;M848;R9TC;VPRH
AA,0,pubb,BF9N;E0NE;HX77;L5DU;M848;VPRH
AA,0,accomandita,CQMY
AA,0,in,CQMY
AA,0,internazionali,DP2E
AA,0,diritto,E0NE
AA,0,cantone,FFTN
AA,0,comune,GP8M
AA,0,dom,JB25
AA,0,procura,KJ9Q
AA,0,comunale,L5DU
AA,0,corpora,M848
AA,0,collettivo,MRSY
AA,0,nome,MRSY
AA,0,indivisioni,OBFU
AA,0,str,R9TC
AA,0,investimenti,TL87
AA,0,distretto,VPRH;YRGM
AA,0,azioni,W6A7
AA,0,kollsti,JMQU
AA,0,komsti,ONVA
AA,0,sti,R5UT
AA,0,ccc,55MA
AA,0,cyf,T61R
AA,0,pac,WJ0A
AA,0,br,CDOT
AA,0,pllc,3DXJ;VNIU
AA,0,electric,F99D
AA,0,membership,F99D
AA,0,emc,F99D
AA,0,l3c,Q6EM
AA,0,ssb,UKX4
AA,0,registered,X0MP;YJZ3;52U0
AA,0,rllp,X0MP;52U0;TJ6V
AA,0,llc,X1EL;EZNQ;VNIU
AA,0,lllp,YJZ3;74LJ
AA,0,rlllp,YJZ3;74LJ
AA,0,pll,52U0
AA,0,having,52U0
